R3ID,Identificador,Dist,Ranitas_C5M,C5M
1245,16927,31,0,0
1246,16928,29,0,0
1247,16929,28,0,0
1248,16930,28,0,0
1249,16931,26,0,0
1250,16932,26,0,0
1251,16933,25,0,0
1252,16934,24,0,0
1253,16935,23,0,0
1254,16936,23,0,0
1255,16937,22,0,0
1256,16938,20,0,0
1257,16939,20,0,0
1258,16940,19,0,0
1259,16941,19,0,0
1260,16942,18,0,0
1261,16943,17,0,0
1262,16944,17,0,0
1263,16945,16,0,0
1264,16946,15,0,0
1265,16947,15,0,0
1266,16948,13,0,0
1267,16949,13,0,0
1268,16950,13,0,0
1269,16951,12,0,0
1270,16952,12,0,0
1271,16953,12,0,0
1272,16954,11,0,0
1273,16955,11,0,0
1274,16956,11,0,0
1275,16957,9,0,0
1276,16958,8,0,0
1277,16959,8,0,0
1278,16960,8,0,0
1279,16961,9,0,0
1280,16962,8,0,0
1281,16963,8,0,0
1282,16964,8,0,0
1283,16965,8,0,0
1284,16966,7,0,0
1285,16967,7,0,0
1286,16968,7,0,0
1287,16969,7,0,0
1288,16970,4,0,0
1289,16971,4,0,0
1290,16972,4,0,0
1291,16973,3,0,0
1292,16974,3,0,0
1293,16975,2,0,0
1294,16976,1,0,0
1295,16977,1,0,0
1296,16978,0,2,1
1297,16979,0,1,1
1298,16980,0,0,1
1299,17088,46,0,0
1300,17089,46,0,0
1301,17090,45,0,0
1302,17091,45,0,0
1303,17092,45,0,0
1304,17093,43,0,0
1305,17094,43,0,0
1306,17095,42,0,0
1307,17096,41,0,0
1308,17097,39,0,0
1309,17098,39,0,0
1310,17099,39,0,0
1311,17100,39,0,0
1312,17101,38,0,0
1313,17102,39,0,0
1314,17103,39,0,0
1315,17104,37,0,0
1316,17105,39,0,0
1317,17106,38,0,0
1318,17107,38,0,0
1319,17108,38,0,0
1320,17109,38,0,0
1321,17110,37,0,0
1322,17111,37,0,0
1323,17112,37,0,0
1324,17113,36,0,0
1325,17114,35,0,0
1326,17115,35,0,0
1327,17116,35,0,0
1328,17117,33,0,0
1329,17118,33,0,0
1330,17119,32,0,0
1331,17120,30,0,0
1332,17121,29,0,0
1333,17122,29,0,0
1334,17123,27,0,0
1335,17124,27,0,0
1336,17125,26,0,0
1337,17126,25,0,0
1338,17127,24,0,0
1339,17128,24,0,0
1340,17129,23,0,0
1341,17130,21,0,0
1342,17131,21,0,0
1343,17132,20,0,0
1344,17133,20,0,0
1345,17134,19,0,0
1346,17135,18,0,0
1347,17136,18,0,0
1348,17137,17,0,0
1349,17138,16,0,0
1350,17139,16,0,0
1351,17140,14,0,0
1352,17141,14,0,0
1353,17142,14,0,0
1354,17143,13,0,0
1355,17144,13,0,0
1356,17145,13,0,0
1357,17146,12,0,0
1358,17147,12,0,0
1359,17148,12,0,0
1360,17149,10,0,0
1361,17150,9,0,0
1362,17151,9,0,0
1363,17152,9,0,0
1364,17153,10,0,0
1365,17154,9,0,0
1366,17155,9,0,0
1367,17156,9,0,0
1368,17157,9,0,0
1369,17158,8,0,0
1370,17159,8,0,0
1371,17160,8,0,0
1372,17161,8,0,0
1373,17162,5,0,0
1374,17163,5,0,0
1375,17164,5,0,0
1376,17165,4,0,0
1377,17166,4,0,0
1378,17167,3,0,0
1379,17168,2,0,0
1380,17169,2,0,0
1381,17170,1,0,0
1382,17171,1,0,0
1383,17172,0,1,1
1384,17173,0,1,1
1385,17174,0,0,1
1386,17280,47,0,0
1387,17281,47,0,0
1388,17282,46,0,0
1389,17283,46,0,0
1390,17284,46,0,0
1391,17285,44,0,0
1392,17286,44,0,0
1393,17287,43,0,0
1394,17288,42,0,0
1395,17289,40,0,0
1396,17290,40,0,0
1397,17291,40,0,0
1398,17292,40,0,0
1399,17293,39,0,0
1400,17294,40,0,0
1401,17295,40,0,0
1402,17296,38,0,0
1403,17297,40,0,0
1404,17298,39,0,0
1405,17299,39,0,0
1406,17300,39,0,0
1407,17301,39,0,0
1408,17302,38,0,0
1409,17303,38,0,0
1410,17304,38,0,0
1411,17305,37,0,0
1412,17306,36,0,0
1413,17307,36,0,0
1414,17308,36,0,0
1415,17309,34,0,0
1416,17310,34,0,0
1417,17311,33,0,0
1418,17312,31,0,0
1419,17313,30,0,0
1420,17314,30,0,0
1421,17315,28,0,0
1422,17316,28,0,0
1423,17317,27,0,0
1424,17318,26,0,0
1425,17319,25,0,0
1426,17320,25,0,0
1427,17321,24,0,0
1428,17322,22,0,0
1429,17323,22,0,0
1430,17324,21,0,0
1431,17325,21,0,0
1432,17326,20,0,0
1433,17327,19,0,0
1434,17328,19,0,0
1435,17329,18,0,0
1436,17330,17,0,0
1437,17331,17,0,0
1438,17332,15,0,0
1439,17333,15,0,0
1440,17334,15,0,0
1441,17335,14,0,0
1442,17336,14,0,0
1443,17337,14,0,0
1444,17338,13,0,0
1445,17339,13,0,0
1446,17340,13,0,0
1447,17341,11,0,0
1448,17342,10,0,0
1449,17343,10,0,0
1450,17344,10,0,0
1451,17345,11,0,0
1452,17346,10,0,0
1453,17347,10,0,0
1454,17348,10,0,0
1455,17349,10,0,0
1456,17350,9,0,0
1457,17351,9,0,0
1458,17352,9,0,0
1459,17353,9,0,0
1460,17354,6,0,0
1461,17355,6,0,0
1462,17356,6,0,0
1463,17357,5,0,0
1464,17358,5,0,0
1465,17359,4,0,0
1466,17360,3,0,0
1467,17361,3,0,0
1468,17362,2,0,0
1469,17363,2,0,0
1470,17364,1,0,0
1471,17365,1,0,0
1472,17366,0,1,1
1473,17367,0,1,1
1474,17368,0,1,1
1475,17472,48,0,0
1476,17473,48,0,0
1477,17474,48,0,0
1478,17475,48,0,0
1479,17476,48,0,0
1480,17477,46,0,0
1481,17478,46,0,0
1482,17479,45,0,0
1483,17480,44,0,0
1484,17481,43,0,0
1485,17482,43,0,0
1486,17483,43,0,0
1487,17484,43,0,0
1488,17485,42,0,0
1489,17486,43,0,0
1490,17487,43,0,0
1491,17488,42,0,0
1492,17489,43,0,0
1493,17490,42,0,0
1494,17491,42,0,0
1495,17492,43,0,0
1496,17493,43,0,0
1497,17494,42,0,0
1498,17495,42,0,0
1499,17496,42,0,0
1500,17497,41,0,0
1501,17498,40,0,0
1502,17499,40,0,0
1503,17500,40,0,0
1504,17501,38,0,0
1505,17502,38,0,0
1506,17503,37,0,0
1507,17504,35,0,0
1508,17505,34,0,0
1509,17506,34,0,0
1510,17507,31,0,0
1511,17508,31,0,0
1512,17509,30,0,0
1513,17510,29,0,0
1514,17511,28,0,0
1515,17512,28,0,0
1516,17513,27,0,0
1517,17514,25,0,0
1518,17515,25,0,0
1519,17516,24,0,0
1520,17517,24,0,0
1521,17518,23,0,0
1522,17519,22,0,0
1523,17520,22,0,0
1524,17521,21,0,0
1525,17522,21,0,0
1526,17523,21,0,0
1527,17524,19,0,0
1528,17525,19,0,0
1529,17526,19,0,0
1530,17527,18,0,0
1531,17528,18,0,0
1532,17529,18,0,0
1533,17530,17,0,0
1534,17531,16,0,0
1535,17532,16,0,0
1536,17533,14,0,0
1537,17534,14,0,0
1538,17535,14,0,0
1539,17536,14,0,0
1540,17537,14,0,0
1541,17538,13,0,0
1542,17539,13,0,0
1543,17540,13,0,0
1544,17541,13,0,0
1545,17542,12,0,0
1546,17543,12,0,0
1547,17544,12,0,0
1548,17545,12,0,0
1549,17546,9,0,0
1550,17547,9,0,0
1551,17548,9,0,0
1552,17549,8,0,0
1553,17550,8,0,0
1554,17551,7,0,0
1555,17552,6,0,0
1556,17553,6,0,0
1557,17554,4,0,0
1558,17555,4,0,0
1559,17556,3,0,0
1560,17557,3,0,0
1561,17558,1,0,0
1562,17559,1,0,0
1563,17560,1,0,0
1564,17561,0,3,1
1565,17562,0,1,1
1566,17563,0,0,1
1567,17664,49,0,0
1568,17665,49,0,0
1569,17666,49,0,0
1570,17667,49,0,0
1571,17668,49,0,0
1572,17669,47,0,0
1573,17670,47,0,0
1574,17671,46,0,0
1575,17672,45,0,0
1576,17673,44,0,0
1577,17674,44,0,0
1578,17675,44,0,0
1579,17676,44,0,0
1580,17677,43,0,0
1581,17678,44,0,0
1582,17679,44,0,0
1583,17680,43,0,0
1584,17681,44,0,0
1585,17682,43,0,0
1586,17683,43,0,0
1587,17684,44,0,0
1588,17685,44,0,0
1589,17686,43,0,0
1590,17687,43,0,0
1591,17688,43,0,0
1592,17689,42,0,0
1593,17690,41,0,0
1594,17691,41,0,0
1595,17692,41,0,0
1596,17693,39,0,0
1597,17694,39,0,0
1598,17695,38,0,0
1599,17696,36,0,0
1600,17697,35,0,0
1601,17698,35,0,0
1602,17699,32,0,0
1603,17700,32,0,0
1604,17701,31,0,0
1605,17702,30,0,0
1606,17703,29,0,0
1607,17704,29,0,0
1608,17705,28,0,0
1609,17706,26,0,0
1610,17707,26,0,0
1611,17708,25,0,0
1612,17709,25,0,0
1613,17710,24,0,0
1614,17711,23,0,0
1615,17712,23,0,0
1616,17713,22,0,0
1617,17714,22,0,0
1618,17715,22,0,0
1619,17716,20,0,0
1620,17717,20,0,0
1621,17718,20,0,0
1622,17719,19,0,0
1623,17720,19,0,0
1624,17721,19,0,0
1625,17722,18,0,0
1626,17723,17,0,0
1627,17724,17,0,0
1628,17725,15,0,0
1629,17726,15,0,0
1630,17727,15,0,0
1631,17728,15,0,0
1632,17729,15,0,0
1633,17730,14,0,0
1634,17731,14,0,0
1635,17732,14,0,0
1636,17733,14,0,0
1637,17734,13,0,0
1638,17735,13,0,0
1639,17736,13,0,0
1640,17737,13,0,0
1641,17738,10,0,0
1642,17739,10,0,0
1643,17740,10,0,0
1644,17741,9,0,0
1645,17742,9,0,0
1646,17743,8,0,0
1647,17744,7,0,0
1648,17745,7,0,0
1649,17746,5,0,0
1650,17747,5,0,0
1651,17748,4,0,0
1652,17749,4,0,0
1653,17750,2,0,0
1654,17751,2,0,0
1655,17752,2,0,0
1656,17753,1,0,0
1657,17754,1,0,0
1658,17755,0,1,1
1659,17756,0,3,1
1660,17757,0,2,1
1661,17758,0,0,1
1662,17856,50,0,0
1663,17857,50,0,0
1664,17858,50,0,0
1665,17859,50,0,0
1666,17860,50,0,0
1667,17861,48,0,0
1668,17862,48,0,0
1669,17863,47,0,0
1670,17864,46,0,0
1671,17865,45,0,0
1672,17866,45,0,0
1673,17867,45,0,0
1674,17868,45,0,0
1675,17869,44,0,0
1676,17870,45,0,0
1677,17871,45,0,0
1678,17872,44,0,0
1679,17873,45,0,0
1680,17874,44,0,0
1681,17875,44,0,0
1682,17876,45,0,0
1683,17877,45,0,0
1684,17878,44,0,0
1685,17879,44,0,0
1686,17880,44,0,0
1687,17881,43,0,0
1688,17882,42,0,0
1689,17883,42,0,0
1690,17884,42,0,0
1691,17885,40,0,0
1692,17886,40,0,0
1693,17887,39,0,0
1694,17888,37,0,0
1695,17889,36,0,0
1696,17890,36,0,0
1697,17891,33,0,0
1698,17892,33,0,0
1699,17893,32,0,0
1700,17894,31,0,0
1701,17895,30,0,0
1702,17896,30,0,0
1703,17897,29,0,0
1704,17898,27,0,0
1705,17899,27,0,0
1706,17900,26,0,0
1707,17901,26,0,0
1708,17902,25,0,0
1709,17903,24,0,0
1710,17904,24,0,0
1711,17905,23,0,0
1712,17906,23,0,0
1713,17907,23,0,0
1714,17908,21,0,0
1715,17909,21,0,0
1716,17910,21,0,0
1717,17911,20,0,0
1718,17912,20,0,0
1719,17913,20,0,0
1720,17914,19,0,0
1721,17915,18,0,0
1722,17916,18,0,0
1723,17917,16,0,0
1724,17918,16,0,0
1725,17919,16,0,0
1726,17920,16,0,0
1727,17921,16,0,0
1728,17922,15,0,0
1729,17923,15,0,0
1730,17924,15,0,0
1731,17925,15,0,0
1732,17926,14,0,0
1733,17927,14,0,0
1734,17928,14,0,0
1735,17929,14,0,0
1736,17930,11,0,0
1737,17931,11,0,0
1738,17932,11,0,0
1739,17933,10,0,0
1740,17934,10,0,0
1741,17935,9,0,0
1742,17936,8,0,0
1743,17937,8,0,0
1744,17938,6,0,0
1745,17939,6,0,0
1746,17940,5,0,0
1747,17941,5,0,0
1748,17942,3,0,0
1749,17943,3,0,0
1750,17944,3,0,0
1751,17945,2,0,0
1752,17946,2,0,0
1753,17947,1,0,0
1754,17948,1,0,0
1755,17949,1,0,0
1756,17950,0,0,1
1757,17951,0,4,1
1758,17952,0,1,1
1759,18048,51,0,0
1760,18049,51,0,0
1761,18050,51,0,0
1762,18051,51,0,0
1763,18052,51,0,0
1764,18053,49,0,0
1765,18054,49,0,0
1766,18055,48,0,0
1767,18056,47,0,0
1768,18057,46,0,0
1769,18058,46,0,0
1770,18059,46,0,0
1771,18060,46,0,0
1772,18061,45,0,0
1773,18062,46,0,0
1774,18063,46,0,0
1775,18064,45,0,0
1776,18065,46,0,0
1777,18066,45,0,0
1778,18067,45,0,0
1779,18068,46,0,0
1780,18069,46,0,0
1781,18070,45,0,0
1782,18071,45,0,0
1783,18072,45,0,0
1784,18073,44,0,0
1785,18074,43,0,0
1786,18075,43,0,0
1787,18076,43,0,0
1788,18077,41,0,0
1789,18078,41,0,0
1790,18079,40,0,0
1791,18080,38,0,0
1792,18081,37,0,0
1793,18082,37,0,0
1794,18083,34,0,0
1795,18084,34,0,0
1796,18085,33,0,0
1797,18086,32,0,0
1798,18087,31,0,0
1799,18088,31,0,0
1800,18089,30,0,0
1801,18090,28,0,0
1802,18091,28,0,0
1803,18092,27,0,0
1804,18093,27,0,0
1805,18094,26,0,0
1806,18095,25,0,0
1807,18096,25,0,0
1808,18097,24,0,0
1809,18098,24,0,0
1810,18099,24,0,0
1811,18100,22,0,0
1812,18101,22,0,0
1813,18102,22,0,0
1814,18103,21,0,0
1815,18104,21,0,0
1816,18105,21,0,0
1817,18106,20,0,0
1818,18107,19,0,0
1819,18108,19,0,0
1820,18109,17,0,0
1821,18110,17,0,0
1822,18111,17,0,0
1823,18112,17,0,0
1824,18113,17,0,0
1825,18114,16,0,0
1826,18115,16,0,0
1827,18116,16,0,0
1828,18117,16,0,0
1829,18118,15,0,0
1830,18119,15,0,0
1831,18120,15,0,0
1832,18121,15,0,0
1833,18122,12,0,0
1834,18123,12,0,0
1835,18124,12,0,0
1836,18125,11,0,0
1837,18126,11,0,0
1838,18127,10,0,0
1839,18128,9,0,0
1840,18129,9,0,0
1841,18130,7,0,0
1842,18131,7,0,0
1843,18132,6,0,0
1844,18133,6,0,0
1845,18134,4,0,0
1846,18135,4,0,0
1847,18136,4,0,0
1848,18137,3,0,0
1849,18138,3,0,0
1850,18139,2,0,0
1851,18140,2,0,0
1852,18141,2,0,0
1853,18142,1,0,0
1854,18143,1,0,0
1855,18144,0,1,1
1856,18145,0,1,1
1857,18146,0,1,1
1858,18147,0,0,1
1859,18240,53,0,0
1860,18241,53,0,0
1861,18242,53,0,0
1862,18243,53,0,0
1863,18244,53,0,0
1864,18245,51,0,0
1865,18246,51,0,0
1866,18247,50,0,0
1867,18248,50,0,0
1868,18249,48,0,0
1869,18250,48,0,0
1870,18251,49,0,0
1871,18252,49,0,0
1872,18253,48,0,0
1873,18254,49,0,0
1874,18255,49,0,0
1875,18256,48,0,0
1876,18257,50,0,0
1877,18258,49,0,0
1878,18259,49,0,0
1879,18260,49,0,0
1880,18261,49,0,0
1881,18262,48,0,0
1882,18263,49,0,0
1883,18264,49,0,0
1884,18265,48,0,0
1885,18266,47,0,0
1886,18267,47,0,0
1887,18268,47,0,0
1888,18269,44,0,0
1889,18270,44,0,0
1890,18271,43,0,0
1891,18272,41,0,0
1892,18273,40,0,0
1893,18274,40,0,0
1894,18275,37,0,0
1895,18276,37,0,0
1896,18277,36,0,0
1897,18278,35,0,0
1898,18279,34,0,0
1899,18280,34,0,0
1900,18281,33,0,0
1901,18282,31,0,0
1902,18283,31,0,0
1903,18284,30,0,0
1904,18285,30,0,0
1905,18286,29,0,0
1906,18287,29,0,0
1907,18288,29,0,0
1908,18289,28,0,0
1909,18290,27,0,0
1910,18291,27,0,0
1911,18292,25,0,0
1912,18293,26,0,0
1913,18294,26,0,0
1914,18295,25,0,0
1915,18296,24,0,0
1916,18297,24,0,0
1917,18298,23,0,0
1918,18299,22,0,0
1919,18300,22,0,0
1920,18301,20,0,0
1921,18302,20,0,0
1922,18303,20,0,0
1923,18304,20,0,0
1924,18305,20,0,0
1925,18306,19,0,0
1926,18307,19,0,0
1927,18308,19,0,0
1928,18309,19,0,0
1929,18310,18,0,0
1930,18311,17,0,0
1931,18312,17,0,0
1932,18313,17,0,0
1933,18314,15,0,0
1934,18315,15,0,0
1935,18316,15,0,0
1936,18317,13,0,0
1937,18318,13,0,0
1938,18319,12,0,0
1939,18320,11,0,0
1940,18321,11,0,0
1941,18322,9,0,0
1942,18323,9,0,0
1943,18324,8,0,0
1944,18325,8,0,0
1945,18326,6,0,0
1946,18327,6,0,0
1947,18328,6,0,0
1948,18329,4,0,0
1949,18330,4,0,0
1950,18331,3,0,0
1951,18332,4,0,0
1952,18333,4,0,0
1953,18334,3,0,0
1954,18335,3,0,0
1955,18336,1,0,0
1956,18337,1,0,0
1957,18338,1,0,0
1958,18339,0,0,1
1959,18340,0,0,1
1960,18341,0,0,1
1961,18342,0,0,1
1962,18432,54,0,0
1963,18433,54,0,0
1964,18434,54,0,0
1965,18435,54,0,0
1966,18436,54,0,0
1967,18437,52,0,0
1968,18438,52,0,0
1969,18439,51,0,0
1970,18440,51,0,0
1971,18441,49,0,0
1972,18442,49,0,0
1973,18443,50,0,0
1974,18444,50,0,0
1975,18445,49,0,0
1976,18446,50,0,0
1977,18447,50,0,0
1978,18448,49,0,0
1979,18449,51,0,0
1980,18450,50,0,0
1981,18451,50,0,0
1982,18452,50,0,0
1983,18453,50,0,0
1984,18454,49,0,0
1985,18455,50,0,0
1986,18456,50,0,0
1987,18457,49,0,0
1988,18458,48,0,0
1989,18459,48,0,0
1990,18460,48,0,0
1991,18461,45,0,0
1992,18462,45,0,0
1993,18463,44,0,0
1994,18464,42,0,0
1995,18465,41,0,0
1996,18466,41,0,0
1997,18467,38,0,0
1998,18468,38,0,0
1999,18469,37,0,0
2000,18470,36,0,0
2001,18471,35,0,0
2002,18472,35,0,0
2003,18473,34,0,0
2004,18474,32,0,0
2005,18475,32,0,0
2006,18476,31,0,0
2007,18477,31,0,0
2008,18478,30,0,0
2009,18479,30,0,0
2010,18480,30,0,0
2011,18481,29,0,0
2012,18482,28,0,0
2013,18483,28,0,0
2014,18484,26,0,0
2015,18485,27,0,0
2016,18486,27,0,0
2017,18487,26,0,0
2018,18488,25,0,0
2019,18489,25,0,0
2020,18490,24,0,0
2021,18491,23,0,0
2022,18492,23,0,0
2023,18493,21,0,0
2024,18494,21,0,0
2025,18495,21,0,0
2026,18496,21,0,0
2027,18497,21,0,0
2028,18498,20,0,0
2029,18499,20,0,0
2030,18500,20,0,0
2031,18501,20,0,0
2032,18502,19,0,0
2033,18503,18,0,0
2034,18504,18,0,0
2035,18505,18,0,0
2036,18506,16,0,0
2037,18507,16,0,0
2038,18508,16,0,0
2039,18509,14,0,0
2040,18510,14,0,0
2041,18511,13,0,0
2042,18512,12,0,0
2043,18513,12,0,0
2044,18514,10,0,0
2045,18515,10,0,0
2046,18516,9,0,0
2047,18517,9,0,0
2048,18518,7,0,0
2049,18519,7,0,0
2050,18520,7,0,0
2051,18521,5,0,0
2052,18522,5,0,0
2053,18523,4,0,0
2054,18524,5,0,0
2055,18525,5,0,0
2056,18526,4,0,0
2057,18527,4,0,0
2058,18528,2,0,0
2059,18529,2,0,0
2060,18530,2,0,0
2061,18531,1,0,0
2062,18532,1,0,0
2063,18533,1,0,0
2064,18534,0,2,1
2065,18535,0,1,1
2066,18536,0,1,1
2067,18537,0,0,1
2068,18624,88,0,0
2069,18625,88,0,0
2070,18626,55,0,0
2071,18627,55,0,0
2072,18628,55,0,0
2073,18629,53,0,0
2074,18630,53,0,0
2075,18631,52,0,0
2076,18632,52,0,0
2077,18633,50,0,0
2078,18634,50,0,0
2079,18635,51,0,0
2080,18636,51,0,0
2081,18637,50,0,0
2082,18638,51,0,0
2083,18639,51,0,0
2084,18640,50,0,0
2085,18641,52,0,0
2086,18642,51,0,0
2087,18643,51,0,0
2088,18644,51,0,0
2089,18645,51,0,0
2090,18646,50,0,0
2091,18647,51,0,0
2092,18648,51,0,0
2093,18649,50,0,0
2094,18650,49,0,0
2095,18651,49,0,0
2096,18652,49,0,0
2097,18653,46,0,0
2098,18654,46,0,0
2099,18655,45,0,0
2100,18656,43,0,0
2101,18657,42,0,0
2102,18658,42,0,0
2103,18659,39,0,0
2104,18660,39,0,0
2105,18661,38,0,0
2106,18662,37,0,0
2107,18663,36,0,0
2108,18664,36,0,0
2109,18665,35,0,0
2110,18666,33,0,0
2111,18667,33,0,0
2112,18668,32,0,0
2113,18669,32,0,0
2114,18670,31,0,0
2115,18671,31,0,0
2116,18672,31,0,0
2117,18673,30,0,0
2118,18674,29,0,0
2119,18675,29,0,0
2120,18676,27,0,0
2121,18677,28,0,0
2122,18678,28,0,0
2123,18679,27,0,0
2124,18680,26,0,0
2125,18681,26,0,0
2126,18682,25,0,0
2127,18683,24,0,0
2128,18684,24,0,0
2129,18685,22,0,0
2130,18686,22,0,0
2131,18687,22,0,0
2132,18688,22,0,0
2133,18689,22,0,0
2134,18690,21,0,0
2135,18691,21,0,0
2136,18692,21,0,0
2137,18693,21,0,0
2138,18694,20,0,0
2139,18695,19,0,0
2140,18696,19,0,0
2141,18697,19,0,0
2142,18698,17,0,0
2143,18699,17,0,0
2144,18700,17,0,0
2145,18701,15,0,0
2146,18702,15,0,0
2147,18703,14,0,0
2148,18704,13,0,0
2149,18705,13,0,0
2150,18706,11,0,0
2151,18707,11,0,0
2152,18708,10,0,0
2153,18709,10,0,0
2154,18710,8,0,0
2155,18711,8,0,0
2156,18712,8,0,0
2157,18713,6,0,0
2158,18714,6,0,0
2159,18715,5,0,0
2160,18716,6,0,0
2161,18717,6,0,0
2162,18718,5,0,0
2163,18719,5,0,0
2164,18720,3,0,0
2165,18721,3,0,0
2166,18722,3,0,0
2167,18723,2,0,0
2168,18724,2,0,0
2169,18725,2,0,0
2170,18726,1,0,0
2171,18727,1,0,0
2172,18728,1,0,0
2173,18729,0,0,1
2174,18730,0,1,1
2175,18731,0,2,1
2176,18732,0,1,1
2177,18733,0,3,1
2178,18734,0,1,1
2179,18735,0,2,1
2180,18736,0,2,1
2181,18737,0,0,1
2182,18816,87,0,0
2183,18817,87,0,0
2184,18818,88,0,0
2185,18819,88,0,0
2186,18820,88,0,0
2187,18821,55,0,0
2188,18822,55,0,0
2189,18823,54,0,0
2190,18824,54,0,0
2191,18825,53,0,0
2192,18826,53,0,0
2193,18827,53,0,0
2194,18828,53,0,0
2195,18829,52,0,0
2196,18830,53,0,0
2197,18831,53,0,0
2198,18832,52,0,0
2199,18833,54,0,0
2200,18834,53,0,0
2201,18835,53,0,0
2202,18836,53,0,0
2203,18837,53,0,0
2204,18838,52,0,0
2205,18839,53,0,0
2206,18840,53,0,0
2207,18841,52,0,0
2208,18842,51,0,0
2209,18843,51,0,0
2210,18844,51,0,0
2211,18845,49,0,0
2212,18846,49,0,0
2213,18847,48,0,0
2214,18848,46,0,0
2215,18849,45,0,0
2216,18850,45,0,0
2217,18851,42,0,0
2218,18852,42,0,0
2219,18853,41,0,0
2220,18854,40,0,0
2221,18855,39,0,0
2222,18856,39,0,0
2223,18857,38,0,0
2224,18858,36,0,0
2225,18859,36,0,0
2226,18860,35,0,0
2227,18861,35,0,0
2228,18862,34,0,0
2229,18863,34,0,0
2230,18864,34,0,0
2231,18865,33,0,0
2232,18866,32,0,0
2233,18867,32,0,0
2234,18868,30,0,0
2235,18869,31,0,0
2236,18870,31,0,0
2237,18871,30,0,0
2238,18872,29,0,0
2239,18873,29,0,0
2240,18874,28,0,0
2241,18875,27,0,0
2242,18876,27,0,0
2243,18877,26,0,0
2244,18878,24,0,0
2245,18879,24,0,0
2246,18880,24,0,0
2247,18881,24,0,0
2248,18882,23,0,0
2249,18883,23,0,0
2250,18884,23,0,0
2251,18885,23,0,0
2252,18886,22,0,0
2253,18887,22,0,0
2254,18888,22,0,0
2255,18889,22,0,0
2256,18890,19,0,0
2257,18891,19,0,0
2258,18892,19,0,0
2259,18893,17,0,0
2260,18894,17,0,0
2261,18895,16,0,0
2262,18896,15,0,0
2263,18897,15,0,0
2264,18898,13,0,0
2265,18899,13,0,0
2266,18900,12,0,0
2267,18901,12,0,0
2268,18902,10,0,0
2269,18903,10,0,0
2270,18904,10,0,0
2271,18905,8,0,0
2272,18906,8,0,0
2273,18907,7,0,0
2274,18908,8,0,0
2275,18909,8,0,0
2276,18910,7,0,0
2277,18911,7,0,0
2278,18912,5,0,0
2279,18913,5,0,0
2280,18914,5,0,0
2281,18915,3,0,0
2282,18916,3,0,0
2283,18917,3,0,0
2284,18918,2,0,0
2285,18919,2,0,0
2286,18920,2,0,0
2287,18921,1,0,0
2288,18922,1,0,0
2289,18923,1,0,0
2290,18924,1,0,0
2291,18925,1,0,0
2292,18926,1,0,0
2293,18927,1,0,0
2294,18928,1,0,0
2295,18929,0,0,1
2296,18930,0,2,1
2297,18931,0,0,1
2298,18932,0,0,1
2299,18933,0,2,1
2300,18934,0,1,1
2301,18935,0,0,1
2302,18936,0,3,1
2303,18937,0,0,1
2304,19008,86,0,0
2305,19009,86,0,0
2306,19010,87,0,0
2307,19011,87,0,0
2308,19012,87,0,0
2309,19013,86,0,0
2310,19014,86,0,0
2311,19015,86,0,0
2312,19016,85,0,0
2313,19017,54,0,0
2314,19018,54,0,0
2315,19019,54,0,0
2316,19020,54,0,0
2317,19021,53,0,0
2318,19022,54,0,0
2319,19023,54,0,0
2320,19024,53,0,0
2321,19025,55,0,0
2322,19026,54,0,0
2323,19027,54,0,0
2324,19028,54,0,0
2325,19029,54,0,0
2326,19030,53,0,0
2327,19031,54,0,0
2328,19032,54,0,0
2329,19033,53,0,0
2330,19034,52,0,0
2331,19035,52,0,0
2332,19036,52,0,0
2333,19037,50,0,0
2334,19038,50,0,0
2335,19039,49,0,0
2336,19040,47,0,0
2337,19041,46,0,0
2338,19042,46,0,0
2339,19043,43,0,0
2340,19044,43,0,0
2341,19045,42,0,0
2342,19046,41,0,0
2343,19047,40,0,0
2344,19048,40,0,0
2345,19049,39,0,0
2346,19050,37,0,0
2347,19051,37,0,0
2348,19052,36,0,0
2349,19053,36,0,0
2350,19054,35,0,0
2351,19055,35,0,0
2352,19056,35,0,0
2353,19057,34,0,0
2354,19058,33,0,0
2355,19059,33,0,0
2356,19060,31,0,0
2357,19061,32,0,0
2358,19062,32,0,0
2359,19063,31,0,0
2360,19064,30,0,0
2361,19065,30,0,0
2362,19066,29,0,0
2363,19067,28,0,0
2364,19068,28,0,0
2365,19069,27,0,0
2366,19070,25,0,0
2367,19071,25,0,0
2368,19072,25,0,0
2369,19073,25,0,0
2370,19074,24,0,0
2371,19075,24,0,0
2372,19076,24,0,0
2373,19077,24,0,0
2374,19078,23,0,0
2375,19079,23,0,0
2376,19080,23,0,0
2377,19081,23,0,0
2378,19082,20,0,0
2379,19083,20,0,0
2380,19084,20,0,0
2381,19085,18,0,0
2382,19086,18,0,0
2383,19087,17,0,0
2384,19088,16,0,0
2385,19089,16,0,0
2386,19090,14,0,0
2387,19091,14,0,0
2388,19092,13,0,0
2389,19093,13,0,0
2390,19094,11,0,0
2391,19095,11,0,0
2392,19096,11,0,0
2393,19097,9,0,0
2394,19098,9,0,0
2395,19099,8,0,0
2396,19100,9,0,0
2397,19101,9,0,0
2398,19102,8,0,0
2399,19103,8,0,0
2400,19104,6,0,0
2401,19105,6,0,0
2402,19106,6,0,0
2403,19107,4,0,0
2404,19108,4,0,0
2405,19109,4,0,0
2406,19110,3,0,0
2407,19111,3,0,0
2408,19112,3,0,0
